,age,gender,height_cm,weight_kg,body fat_%
3513,50.0,M,171.0,85.9,29.1
3514,56.0,F,159.0,53.2,24.7
3515,47.0,F,161.1,66.7,36.8
3516,21.0,F,166.3,63.9,34.3
3517,52.0,F,166.4,57.38,15.6
3518,48.0,F,169.3,76.2,36.8
3519,63.0,M,162.4,64.7,22.0
3520,23.0,M,167.7,66.6,18.1
3521,35.0,F,159.5,63.5,28.4
3522,30.0,M,165.2,62.5,12.1
3523,64.0,M,170.1,72.0,24.1
3524,44.0,M,177.0,78.28,22.1
3525,60.0,M,173.0,76.5,24.6
3526,33.0,M,175.6,93.5,32.4
3527,21.0,M,174.0,73.46,16.6
3528,31.0,M,168.3,59.0,13.2
3529,41.0,M,175.8,90.9,31.0
3530,63.0,M,177.3,82.2,20.7
3531,30.0,M,172.9,79.7,17.9
3532,42.0,F,158.5,48.9,18.1
3533,47.0,M,172.0,95.0,38.1
3534,26.0,M,169.3,67.9,18.8
3535,29.0,M,160.8,49.7,11.2
3536,63.0,F,157.8,57.1,27.4
3537,30.0,M,180.0,78.6,26.6
3538,30.0,F,155.0,49.2,28.2
3539,39.0,M,173.0,73.2,17.30705
3540,22.0,M,175.9,73.3,18.2
3541,55.0,M,173.3,68.6,20.7
3542,61.0,M,165.7,60.3,22.7
3543,49.0,M,175.5,108.5,40.4
3544,64.0,M,166.3,74.1,30.5
3545,48.0,M,172.9,78.9,20.4
3546,35.0,M,163.0,78.6,29.6
3547,25.0,M,179.0,81.2,24.0
3548,29.0,M,172.1,71.8,17.4
3549,53.0,F,160.0,54.8,31.8
3550,23.0,M,177.1,81.1,16.2
3551,60.0,M,170.0,73.6,23.04889
3552,32.0,M,173.2,76.1,13.6
3553,24.0,M,171.9,70.1,22.9
3554,55.0,M,164.3,56.8,18.4
3555,36.0,M,180.9,73.1,9.7
3556,21.0,F,155.9,48.7,23.7
3557,23.0,M,168.6,74.9,21.2
3558,35.0,M,167.1,68.9,14.6
3559,34.0,M,177.4,86.0,19.1
3560,42.0,F,155.2,52.5,25.8
3561,29.0,M,176.2,71.1,25.3
3562,22.0,M,180.3,68.1,14.9
3563,27.0,M,168.6,71.1,4.5
3564,31.0,F,166.3,61.8,29.7
3565,25.0,F,159.6,64.3,29.4
3566,46.0,F,158.4,56.7,27.4
3567,51.0,F,156.9,53.8,27.0
3568,37.0,M,178.6,85.8,14.5
3569,36.0,M,167.0,63.1,19.4
3570,26.0,M,183.2,89.3,25.8
3571,61.0,M,171.5,71.0,17.7
3572,24.0,F,169.6,58.7,26.9
3573,27.0,M,172.3,71.6,12.4
3574,22.0,M,174.3,85.0,26.2
3575,55.0,M,163.8,68.58,23.0
3576,25.0,M,168.9,79.66,16.5
3577,26.0,F,164.1,58.1,20.5
3578,24.0,M,168.0,70.3,25.5
3579,23.0,F,157.2,49.8,29.7
3580,61.0,F,156.0,55.4,30.4
3581,23.0,F,167.7,60.7,28.5
3582,23.0,F,165.5,48.62,19.9
3583,22.0,F,153.8,48.5,25.3
3584,22.0,M,172.0,65.0,11.8
3585,57.0,M,167.7,65.98,25.7
3586,38.0,M,183.6,83.7,17.2
3587,44.0,M,171.4,87.1,28.5
3588,54.0,M,168.2,72.5,22.7
3589,21.0,M,170.2,62.0,13.8
3590,35.0,M,177.2,78.4,22.0
3591,45.0,M,171.1,80.0,26.2
3592,22.0,M,176.8,84.8,28.5
3593,44.0,M,176.0,76.4,11.7
3594,60.0,M,167.3,60.6,22.4
3595,37.0,F,157.4,43.7,23.0
3596,50.0,F,157.2,57.92,27.0
3597,60.0,M,180.4,84.5,19.9
3598,39.0,M,176.8,66.02,20.3
3599,22.0,M,173.3,73.2,20.3
3600,55.0,F,160.1,70.2,36.0
3601,21.0,F,167.3,55.1,34.9
3602,60.0,M,167.9,72.8,26.3
3603,36.0,M,184.2,80.0,10.8
3604,22.0,M,176.8,92.0,22.8
3605,29.0,M,179.4,73.6,18.8
3606,41.0,M,169.7,73.08,17.4
3607,26.0,M,173.0,83.8,20.2
3608,56.0,M,178.5,82.0,23.4
3609,55.0,F,151.7,53.8,29.0
3610,26.0,M,171.6,67.7,19.3
3611,24.0,M,174.8,72.9,19.6
3612,24.0,M,167.9,58.8,13.9
3613,30.0,F,159.5,61.3,31.7
3614,31.0,M,171.4,69.0,12.0
3615,58.0,M,171.4,69.9,27.2
3616,21.0,M,184.0,76.1,16.8
3617,35.0,M,175.0,74.0,19.2
3618,22.0,M,184.3,74.5,18.6
3619,28.0,M,174.8,89.3,26.6
3620,27.0,F,164.8,50.4,16.8
3621,21.0,F,161.3,51.6,23.4
3622,31.0,F,160.5,54.0,29.4
3623,31.0,F,155.3,51.0,24.8
3624,36.0,M,169.6,68.1,23.8
3625,29.0,M,171.9,66.7,18.0
3626,28.0,F,162.5,64.3,26.8
3627,34.0,M,175.4,78.8,22.9
3628,27.0,F,154.6,43.3,22.9
3629,61.0,F,157.1,57.8,29.0
3630,44.0,F,163.3,60.62,25.5
3631,54.0,M,179.2,88.1,24.4
3632,43.0,F,162.6,54.7,26.1
3633,24.0,M,171.0,63.1,16.3
3634,55.0,F,155.4,53.3,27.9
3635,22.0,M,175.2,72.2,11.0
3636,62.0,F,151.3,62.3,37.2
3637,25.0,M,180.3,78.9,12.1
3638,27.0,M,180.2,76.24,21.2
3639,22.0,M,173.9,63.3,17.4
3640,24.0,M,184.8,89.2,28.1
3641,29.0,M,173.3,83.6,21.3
3642,60.0,F,160.6,90.3,48.9
3643,32.0,M,182.9,71.5,16.4
3644,24.0,M,185.0,89.1,19.0
3645,36.0,M,183.0,106.6,21.1
3646,26.0,M,180.0,71.3,20.0
3647,44.0,F,152.4,50.9,26.6
3648,27.0,M,189.8,97.4,18.2
3649,35.0,M,170.0,71.6,29.9
3650,25.0,M,177.3,71.3,19.9
3651,22.0,M,168.7,83.1,32.0
3652,29.0,F,165.0,50.5,21.0
3653,31.0,M,169.8,69.52,14.1
3654,22.0,F,169.0,60.0,32.7
3655,22.0,F,169.3,48.4,18.9
3656,21.0,F,166.3,67.0,36.0
3657,56.0,M,168.0,71.3,27.4
3658,49.0,F,156.1,50.6,16.3
3659,26.0,F,168.1,70.2,26.0
3660,33.0,F,157.3,59.0,30.9
3661,41.0,M,174.4,73.9,22.8
3662,30.0,M,163.7,57.2,19.0
3663,29.0,M,177.0,81.6,18.3
3664,26.0,F,166.2,58.5,30.8
3665,60.0,F,161.5,64.4,38.7
3666,44.0,M,170.7,63.3,18.1
3667,25.0,F,156.3,53.3,26.8
3668,34.0,F,160.2,73.3,42.6
3669,30.0,M,186.0,76.0,15.8
3670,26.0,M,176.0,70.6,20.8
3671,61.0,F,158.4,54.7,27.8
3672,22.0,M,173.5,71.9,26.9
3673,34.0,M,165.8,63.1,20.2
3674,27.0,M,175.0,94.1,26.2
3675,25.0,F,160.0,61.6,35.5
3676,29.0,M,183.9,83.5,22.9
3677,35.0,F,160.9,66.6,36.6
3678,49.0,F,163.1,61.0,32.9
3679,45.0,M,174.0,71.2,13.3
3680,25.0,F,161.7,61.3,32.3
3681,35.0,M,179.3,70.1,14.0
3682,26.0,F,159.5,49.7,23.0
3683,56.0,M,168.8,74.7,24.2
3684,36.0,M,175.5,83.6,25.0
3685,42.0,F,167.9,67.0,23.3
3686,54.0,M,170.9,68.7,17.8
3687,31.0,M,169.6,66.46,15.0
3688,27.0,F,162.9,74.8,31.5
3689,24.0,M,171.8,83.3,25.2
3690,35.0,F,163.5,62.5,21.2
3691,21.0,M,179.1,83.0,20.0
3692,50.0,F,158.5,48.1,26.0
3693,38.0,M,168.2,72.0,26.0
3694,21.0,M,183.6,78.0,13.8
3695,54.0,F,162.8,56.9,28.7
3696,23.0,M,185.3,80.3,21.7
3697,58.0,F,160.7,52.9,27.5
3698,41.0,M,174.2,75.5,23.5
3699,24.0,M,176.9,62.1,17.5
3700,22.0,F,166.2,49.4,25.9
3701,52.0,M,164.5,64.3,18.6
3702,27.0,F,159.5,68.8,35.4
3703,21.0,F,154.6,45.2,28.20985
3704,21.0,F,154.8,49.16,18.1
3705,62.0,F,144.9,50.8,33.9
3706,50.0,F,157.1,64.6,36.9
3707,22.0,F,167.9,61.0,21.1
3708,25.0,M,178.1,82.1,21.4
3709,28.0,M,181.1,89.3,32.8
3710,35.0,M,181.3,84.4,22.8
3711,62.0,F,158.1,69.1,41.3
3712,32.0,M,172.2,73.4,24.9
3713,47.0,F,166.7,55.7,17.1
3714,21.0,F,167.3,63.5,26.5
3715,36.0,F,162.0,54.9,23.8
3716,36.0,M,170.0,63.6,12.0
3717,24.0,F,154.1,42.1,22.2
3718,24.0,M,170.1,72.68,21.2
3719,31.0,F,160.2,57.4,29.3
3720,21.0,F,165.4,63.5,33.6
3721,35.0,F,169.0,59.1,23.5
3722,26.0,M,164.2,70.9,22.1
3723,23.0,F,157.5,50.8,24.2
3724,42.0,M,178.0,80.6,22.8
3725,44.0,M,180.8,78.4,21.7
3726,44.0,M,168.2,71.6,17.7
3727,23.0,F,171.0,67.3,31.8
3728,27.0,M,174.2,75.6,15.6
3729,52.0,F,157.0,57.6,20.3
3730,63.0,M,179.6,71.4,12.97
3731,62.0,M,173.6,71.64,26.1
3732,30.0,M,175.2,91.5,24.3
3733,63.0,M,170.2,56.8,19.5
3734,21.0,M,176.0,61.2,12.9
3735,35.0,F,169.5,73.2,25.1
3736,22.0,M,168.9,69.0,21.3
3737,35.0,M,171.0,89.0,25.8
3738,24.0,F,171.5,61.7,32.5
3739,25.0,M,175.0,72.54,12.3
3740,60.0,M,171.4,68.4,17.1
3741,22.0,M,180.0,87.1,24.9
3742,31.0,F,154.5,55.2,34.1
3743,33.0,F,167.9,61.6,29.7
3744,23.0,M,173.2,66.3,24.6
3745,27.0,M,174.3,65.2,14.6
3746,44.0,M,172.6,73.0,29.4
3747,26.0,M,189.3,87.0,15.4
3748,55.0,M,173.5,74.4,24.6
3749,27.0,M,168.9,70.2,25.3
3750,39.0,F,160.6,54.8,28.7
3751,40.0,M,174.0,61.6,15.1
3752,27.0,F,162.2,48.3,14.1
3753,36.0,F,168.6,59.1,31.4
3754,49.0,M,167.6,68.22,22.6
3755,21.0,M,163.3,63.4,19.2
3756,52.0,M,172.3,72.9,21.7
3757,21.0,M,167.6,55.2,9.6
3758,48.0,F,167.0,61.4,18.6
3759,24.0,M,179.7,73.8,15.4
3760,59.0,M,165.2,67.62,20.1
3761,56.0,F,166.6,61.3,24.3
3762,38.0,M,176.7,67.7,22.4
3763,51.0,F,156.6,47.7,18.6
3764,21.0,M,178.6,65.1,12.2
3765,52.0,F,160.4,56.7,29.7
3766,22.0,F,158.0,53.8,30.1
3767,57.0,F,156.2,53.0,26.7
3768,35.0,M,181.0,78.5,15.4
3769,22.0,M,175.9,70.9,16.3
3770,56.0,M,171.0,76.5,25.7
3771,42.0,F,164.2,64.5,26.8
3772,55.0,F,155.6,58.0,31.8
3773,50.0,F,160.8,62.5,30.9
3774,32.0,M,168.7,73.3,20.2
3775,31.0,M,174.2,76.9,17.8
3776,62.0,F,150.3,51.4,25.6
3777,24.0,M,168.0,65.2,21.4
3778,25.0,M,174.0,70.2,14.6
3779,29.0,F,163.1,54.1,21.3
3780,23.0,M,174.3,71.8,18.3
3781,60.0,F,161.0,54.1,33.5
3782,48.0,F,158.0,48.0,25.6
3783,54.0,F,160.9,58.7,30.8
3784,44.0,M,167.1,57.9,24.8
3785,24.0,F,166.4,53.7,31.2
3786,64.0,F,156.7,56.4,32.1
3787,23.0,F,167.7,58.2,26.2
3788,24.0,F,166.8,58.5,23.0
3789,33.0,M,170.3,70.1,22.3
3790,49.0,F,162.2,56.0,25.0
3791,64.0,F,151.6,71.6,45.9
3792,37.0,M,178.5,61.3,7.0
3793,45.0,M,172.8,69.48,20.9
3794,23.0,F,161.5,59.2,30.0
3795,23.0,M,182.0,85.9,12.8
3796,23.0,F,163.9,52.4,23.8
3797,21.0,F,168.7,56.4,24.2
3798,28.0,M,178.5,81.4,26.7
3799,40.0,M,174.2,77.1,25.8
3800,21.0,F,157.6,53.1,24.8
3801,21.0,F,164.3,52.1,20.8
3802,25.0,M,178.8,74.5,21.5
3803,43.0,M,174.3,72.7,24.6
3804,24.0,M,176.2,73.16,17.0
3805,26.0,M,169.4,71.2,18.4
3806,26.0,F,156.0,64.3,32.3
3807,29.0,F,157.8,57.4,27.2
3808,38.0,F,162.1,64.1,20.8
3809,28.0,M,175.6,77.8,13.7
3810,60.0,M,166.4,69.8,21.8
3811,33.0,M,180.6,80.9,13.6
3812,60.0,M,166.5,60.9,22.5
3813,49.0,M,170.8,71.5,22.6
3814,38.0,F,159.8,69.5,35.3
3815,26.0,F,167.7,63.4,27.6
3816,21.0,F,161.9,62.4,33.5
3817,60.0,F,160.6,59.18,31.0
3818,55.0,M,170.9,70.8,26.1
3819,29.0,M,171.8,67.16,21.7
3820,21.0,M,173.6,84.3,24.9
3821,25.0,M,164.6,92.5,32.2
3822,29.0,M,170.0,69.7,23.2
3823,57.0,F,161.0,50.02,15.0
3824,21.0,M,169.9,65.44,23.1
3825,21.0,F,165.6,68.0,35.8
3826,34.0,M,169.5,70.9,18.1
3827,46.0,F,162.0,63.2,25.9
3828,54.0,M,171.9,91.7,36.6
3829,38.0,M,174.4,72.68,21.1
3830,23.0,F,162.1,48.2,25.1
3831,21.0,M,176.4,66.2,8.3
3832,22.0,M,176.6,80.5,13.8
3833,37.0,M,169.9,85.2,34.1
3834,49.0,M,172.0,65.6,14.6
3835,27.0,M,165.4,65.0,24.5
3836,23.0,F,164.2,54.2,17.4
3837,21.0,M,169.4,64.2,16.4
3838,26.0,F,161.2,47.0,18.5
3839,34.0,M,178.0,116.3,36.0
3840,41.0,F,161.8,57.3,27.4
3841,26.0,F,170.9,55.4,22.3
3842,35.0,M,175.7,82.9,23.8
3843,36.0,M,168.3,64.5,15.6
3844,27.0,M,171.9,94.7,37.5
3845,23.0,M,171.1,70.8,10.8
3846,22.0,M,181.8,77.0,15.0
3847,61.0,M,170.3,67.1,23.1
3848,43.0,F,171.4,65.6,27.6
3849,25.0,M,174.2,63.0,12.6
3850,37.0,M,179.5,84.6,20.9
3851,57.0,M,164.6,64.2,25.0
3852,30.0,F,165.8,53.4,15.7
3853,21.0,M,182.9,68.1,11.4
3854,35.0,M,168.4,71.9,19.1
3855,54.0,M,173.4,56.9,15.9
3856,22.0,F,175.5,73.7,35.5
3857,60.0,M,168.7,73.2,17.3
3858,23.0,F,154.3,49.0,25.7
3859,33.0,M,175.3,74.2,17.6
3860,25.0,M,175.1,68.2,17.3
3861,36.0,M,176.7,88.0,28.6
3862,26.0,M,163.3,64.2,23.2
3863,56.0,M,168.6,68.0,17.6
3864,29.0,F,167.8,63.5,28.3
3865,37.0,M,175.0,76.3,18.6
3866,58.0,M,168.5,80.0,24.3
3867,22.0,F,158.5,53.0,26.0
3868,44.0,M,177.4,69.9,9.5
3869,33.0,F,157.7,53.9,28.5
3870,25.0,F,161.7,54.4,26.7
3871,24.0,M,163.0,62.4,14.2
3872,22.0,M,166.9,90.3,31.4
3873,25.0,M,162.8,70.1,27.8
3874,25.0,M,179.0,82.6,20.8
3875,29.0,F,161.8,63.2,29.6
3876,21.0,F,161.5,57.2,32.3
3877,31.0,F,163.0,53.6,30.5
3878,62.0,M,181.3,93.4,27.1
3879,57.0,M,168.5,53.3,21.1
3880,52.0,F,156.1,52.3,35.7
3881,22.0,M,174.5,73.2,17.1
3882,37.0,F,155.3,45.22,25.7
3883,38.0,F,162.7,54.0,25.2
3884,64.0,M,162.8,58.5,14.6
3885,38.0,M,182.5,72.7,17.1
3886,55.0,F,149.0,52.7,36.4
3887,29.0,F,167.2,54.4,30.0
3888,32.0,F,154.4,55.8,32.2
3889,28.0,M,171.5,69.6,24.2
3890,25.0,M,168.6,65.6,18.9
3891,43.0,M,173.0,69.0,16.1
3892,63.0,F,153.2,56.0,42.0
3893,24.0,M,170.1,71.8,18.6
3894,21.0,F,164.0,59.0,24.9
3895,37.0,F,154.7,44.4,21.7
3896,29.0,M,168.3,56.4,14.4
3897,34.0,F,168.3,58.1,17.9
3898,22.0,M,183.3,82.22,12.0
3899,26.0,F,164.1,53.5,16.8
3900,34.0,F,152.0,46.6,22.4
3901,51.0,F,160.3,56.4,28.4
3902,25.0,M,170.1,59.6,21.2
3903,57.0,F,154.4,52.9,25.3
3904,46.0,M,172.0,61.0,20.4
3905,44.0,M,177.2,70.6,16.7
3906,21.0,F,165.5,54.72,19.9
3907,27.0,M,168.6,81.5,20.3
3908,41.0,F,162.1,54.5,32.8
3909,25.0,F,157.4,56.8,24.6
3910,21.0,F,162.7,49.72,21.1
3911,22.0,M,175.4,64.1,17.0
3912,31.0,M,167.5,70.4,18.3
3913,23.0,M,169.5,74.0,24.8
3914,21.0,F,167.2,77.9,34.7
3915,35.0,M,179.1,91.6,23.5
3916,26.0,M,176.0,70.6,15.6
3917,56.0,F,152.3,46.9,25.4
3918,40.0,M,175.1,68.58,13.0
3919,21.0,M,175.8,71.24,16.0
3920,27.0,M,172.6,71.9,19.5
3921,61.0,M,163.9,59.4,24.6
3922,45.0,M,167.4,67.46,15.8
3923,25.0,F,152.0,49.5,27.5
3924,35.0,M,171.3,77.2,10.8
3925,25.0,F,168.1,53.6,15.1
3926,36.0,M,175.6,84.8,24.4
3927,42.0,M,173.6,75.5,16.1
3928,22.0,M,174.0,80.9,23.7
3929,21.0,M,182.2,80.3,16.1
3930,39.0,M,170.8,82.5,28.8
3931,44.0,M,173.5,67.7,11.1
3932,49.0,M,179.3,75.8,15.7
3933,22.0,M,165.3,61.0,15.7
3934,38.0,M,169.0,72.9,22.9
3935,27.0,M,183.1,85.5,27.1
3936,21.0,F,160.6,47.96,27.7
3937,56.0,M,169.8,64.78,22.3
3938,25.0,M,169.9,78.2,16.9
3939,28.0,M,175.6,72.6,14.3
3940,64.0,M,165.2,77.9,29.0
3941,26.0,F,165.1,56.2,29.1
3942,43.0,M,169.5,67.9,15.6
3943,62.0,M,171.0,64.9,16.5
3944,21.0,M,186.5,73.2,14.6
3945,42.0,M,171.1,78.3,22.2
3946,22.0,F,162.3,52.9,20.7
3947,22.0,F,166.3,56.2,23.3
3948,53.0,F,155.0,52.5,26.0
3949,25.0,F,166.1,54.5,29.0
3950,22.0,M,167.7,66.5,23.1
3951,26.0,F,175.6,62.8,22.0
3952,49.0,M,178.9,81.9,20.4
3953,45.0,M,174.7,90.3,26.1
3954,42.0,F,160.0,56.8,39.4
3955,27.0,M,170.7,72.0,14.0
3956,46.0,F,155.1,62.5,37.7
3957,22.0,F,151.0,67.6,40.0
3958,26.0,M,171.1,60.3,19.0
3959,21.0,F,161.7,59.7,31.2
3960,53.0,M,169.0,67.8,18.9
3961,58.0,F,163.0,57.9,25.3
3962,24.0,M,174.5,71.0,21.8
3963,21.0,M,180.0,82.5,17.5
3964,56.0,F,158.3,55.8,35.8
3965,56.0,F,152.2,64.3,36.0
3966,62.0,M,164.8,78.8,25.6
3967,25.0,M,168.2,58.4,15.4
3968,37.0,F,156.6,50.3,23.4
3969,46.0,M,165.6,69.58,24.0
3970,29.0,M,174.3,84.3,22.9
3971,29.0,M,173.0,73.8,19.9
3972,24.0,F,155.4,53.7,28.8
3973,31.0,M,175.8,71.3,18.1
3974,64.0,M,171.6,55.5,11.9
3975,47.0,F,159.8,47.7,26.3
3976,53.0,M,173.1,73.5,21.9
3977,26.0,M,183.4,77.8,8.7
3978,23.0,M,171.1,64.8,14.8
3979,21.0,M,175.4,68.1,17.8
3980,28.0,M,179.0,80.6,10.7
3981,45.0,M,173.0,65.54,11.9
3982,46.0,F,159.7,49.3,27.2
3983,30.0,M,166.8,70.3,17.8
3984,58.0,M,170.6,73.6,25.9
3985,22.0,M,167.2,64.0,18.5
3986,37.0,M,173.5,80.6,19.8
3987,37.0,M,166.2,75.6,14.8
3988,32.0,M,165.7,76.6,26.0
3989,33.0,M,183.1,75.3,20.7
3990,25.0,M,182.5,71.1,15.6
3991,24.0,M,175.3,72.3,15.0
3992,24.0,M,183.1,77.6,16.5
3993,27.0,M,170.4,66.1,15.9
3994,29.0,F,168.8,51.0,23.2
3995,63.0,F,157.4,48.2,17.5
3996,49.0,M,170.4,75.9,25.7
3997,27.0,M,171.7,77.3,15.1
3998,27.0,M,164.7,59.1,30.5
3999,26.0,M,170.7,71.84,22.0
4000,51.0,F,160.4,60.7,35.2
4001,26.0,M,176.0,72.4,17.4
4002,37.0,M,162.5,57.7,12.8
4003,23.0,M,177.0,80.8,17.2
4004,60.0,M,168.1,60.1,9.9
4005,61.0,M,158.6,64.3,23.9
4006,63.0,F,159.9,61.3,35.3
4007,21.0,F,154.4,54.2,32.9
4008,60.0,M,167.6,68.1,27.7
4009,48.0,F,168.8,46.1,26.0
4010,38.0,F,156.5,49.5,26.2
4011,21.0,F,170.2,65.8,27.1
4012,47.0,F,172.0,57.66,20.5
4013,50.0,M,170.4,69.5,25.1
4014,33.0,M,179.6,75.9,18.7
4015,40.0,F,173.2,65.22,27.4
4016,35.0,M,165.6,88.5,40.1
4017,41.0,M,170.6,70.3,20.1
4018,22.0,M,171.4,56.6,17.0
4019,46.0,M,170.3,69.6,21.1
4020,27.0,M,162.6,79.6,35.6
4021,50.0,F,159.4,61.3,31.3
4022,32.0,M,183.8,96.2,23.6
4023,35.0,F,159.9,56.5,22.5
4024,31.0,M,177.2,101.1,32.0
4025,40.0,M,169.8,86.4,30.4
4026,24.0,F,154.4,49.52,32.0
4027,33.0,M,181.7,81.2,21.7
4028,31.0,M,171.5,61.0,16.8
4029,26.0,F,159.2,51.98,31.5
4030,23.0,F,157.1,57.7,33.7
4031,22.0,F,155.0,51.5,23.6
4032,21.0,M,177.3,69.9,13.3
4033,30.0,M,177.0,74.8,21.0
4034,21.0,F,159.9,53.5,27.9
4035,21.0,F,166.8,57.9,27.2
4036,50.0,F,164.8,60.2,23.6
4037,21.0,M,182.4,76.1,22.2
4038,39.0,M,183.2,98.76,27.0
4039,46.0,F,166.8,64.5,20.3
4040,22.0,M,166.5,67.0,22.2
4041,34.0,M,171.7,81.1,24.1
4042,61.0,F,153.8,52.3,28.0
4043,58.0,M,163.0,57.5,9.963
4044,47.0,M,167.1,74.6,22.2
4045,59.0,F,157.0,50.7,36.4
4046,25.0,M,171.4,69.0,18.3
4047,24.0,F,177.4,62.7,23.4
4048,59.0,F,159.0,58.4,32.8
4049,29.0,M,178.9,83.1,13.8
4050,22.0,M,178.4,86.8,24.4
4051,37.0,M,171.5,89.2,30.2
4052,62.0,F,161.9,61.6,31.4
4053,32.0,F,164.8,69.6,33.2
4054,51.0,M,171.5,68.8,24.3
4055,41.0,M,179.7,72.2,18.6
4056,23.0,M,172.3,80.2,23.3
4057,52.0,F,152.8,46.2,20.0
4058,24.0,F,167.6,71.9,29.0
4059,22.0,M,175.8,69.66,13.3
4060,25.0,F,161.6,45.4,27.9
4061,39.0,F,158.5,53.6,26.4
4062,28.0,M,175.4,60.6,13.5
4063,21.0,M,179.6,89.4,13.5
4064,63.0,M,163.2,56.8,22.5
4065,62.0,F,157.2,50.4,26.7
4066,64.0,M,169.8,66.9,21.1
4067,29.0,M,173.9,75.1,16.1
4068,62.0,F,152.5,60.1,34.9
4069,29.0,M,171.4,75.88,27.3
4070,30.0,M,172.5,67.4,12.7
4071,22.0,M,171.2,67.1,13.6
4072,61.0,F,153.8,50.0,27.3
4073,23.0,M,185.7,108.9,29.2
4074,54.0,F,159.1,64.22,36.9
4075,61.0,F,154.4,52.3,31.7
4076,60.0,F,157.7,60.3,33.8
4077,63.0,F,154.5,64.5,44.5
4078,40.0,F,158.0,53.8,25.8
4079,54.0,M,167.1,64.6,19.1
4080,27.0,M,179.0,72.52,11.4
4081,39.0,M,176.0,67.9,18.1
4082,52.0,F,161.8,69.3,49.3
4083,22.0,F,159.9,59.8,23.5
4084,25.0,M,176.6,70.8,8.8
4085,40.0,M,178.9,73.8,11.5
4086,29.0,M,174.3,75.5,9.4
4087,43.0,M,161.8,68.4,24.3
4088,26.0,F,166.0,66.1,26.7
4089,26.0,F,164.9,59.5,25.6
4090,32.0,F,157.6,49.44,22.3
4091,24.0,M,177.3,70.8,18.8
4092,55.0,F,154.7,54.9,33.3
4093,32.0,M,183.9,87.6,29.3
4094,44.0,M,173.8,76.6,19.9
4095,54.0,F,153.4,62.6,31.9
4096,26.0,M,176.5,70.3,22.3
4097,63.0,F,158.4,76.4,39.8
4098,43.0,F,153.2,51.7,27.2
4099,61.0,F,150.7,50.2,27.5
4100,52.0,M,178.1,76.5,21.1
4101,25.0,M,172.9,69.7,19.4
4102,27.0,F,165.8,64.1,32.3
4103,26.0,M,178.5,81.2,13.9
4104,21.0,F,171.0,64.26,24.7
4105,28.0,M,175.5,80.0,14.1
4106,21.0,M,169.7,69.7,22.1
4107,61.0,F,154.3,41.4,23.0
4108,21.0,M,167.4,74.9,16.4
4109,21.0,F,163.3,54.1,24.3
4110,27.0,M,182.3,83.2,18.1
4111,21.0,M,174.9,70.3,20.6
4112,27.0,F,166.5,58.5,19.7
4113,32.0,F,162.7,54.7,28.5
4114,22.0,F,155.1,59.9,29.5
4115,48.0,F,157.0,59.3,37.7
4116,58.0,F,160.6,55.8,28.6
4117,32.0,M,172.8,77.3,20.7
4118,62.0,M,172.0,65.2,19.7
4119,56.0,M,168.6,73.8,25.7
4120,60.0,M,171.0,77.3,19.7
4121,31.0,F,168.0,58.9,27.4
4122,28.0,M,180.6,70.3,19.3
4123,24.0,M,181.4,88.8,17.5
4124,27.0,M,174.3,66.2,8.7
4125,36.0,M,174.5,76.8,25.4
4126,63.0,M,168.4,61.5,19.2
4127,23.0,M,173.3,90.4,29.4
4128,51.0,M,169.4,72.6,23.7
4129,24.0,F,164.1,49.38,19.1
4130,25.0,F,157.6,59.8,32.6
4131,22.0,F,167.9,53.9,22.9
4132,41.0,F,156.3,52.7,31.2
4133,22.0,M,176.0,79.6,25.5
4134,40.0,F,166.0,58.5,25.8
4135,36.0,M,173.0,73.9,16.9
4136,59.0,M,175.0,70.6,19.2
4137,32.0,M,175.0,65.5,17.9
4138,64.0,M,167.7,73.8,29.7
4139,41.0,M,168.3,63.3,14.7
4140,26.0,M,180.6,80.1,7.9
4141,23.0,F,160.6,58.3,29.3
4142,63.0,F,153.5,58.16,38.0
4143,58.0,F,154.8,57.36,27.8
4144,40.0,M,178.9,76.9,19.5
4145,39.0,M,180.9,79.7,17.8
4146,29.0,F,161.1,73.52,39.3
4147,60.0,M,174.5,75.1,25.6
4148,44.0,M,172.7,82.7,29.8
4149,30.0,F,166.3,55.2,24.2
4150,57.0,F,153.5,52.9,30.1
4151,46.0,F,162.3,60.3,28.1
4152,54.0,M,160.4,57.1,15.7
4153,21.0,F,160.3,48.7,26.7
4154,25.0,M,176.3,80.0,29.0
4155,27.0,F,154.7,46.8,28.4
4156,53.0,F,158.4,51.7,22.7
4157,21.0,M,183.1,82.8,21.2
4158,27.0,M,170.3,73.1,18.4
4159,27.0,M,148.0,66.3,10.7
4160,47.0,F,155.6,66.8,36.1
4161,35.0,M,182.2,82.0,25.9
4162,64.0,M,167.8,64.2,20.0
4163,62.0,M,170.2,59.9,17.3
4164,30.0,M,175.5,75.1,21.6
4165,56.0,M,179.9,84.2,24.7
4166,25.0,M,175.1,64.8,6.9
4167,22.0,M,175.0,82.3,26.6
4168,26.0,M,179.3,84.3,19.3
4169,59.0,F,161.9,56.1,22.9
4170,38.0,M,168.3,64.68,24.1
4171,25.0,M,167.0,88.0,26.8
4172,30.0,F,160.8,63.3,35.5
4173,37.0,M,180.9,87.0,24.2
4174,22.0,F,160.5,53.6,32.5
4175,40.0,F,162.7,55.5,29.0
4176,62.0,M,174.9,71.9,23.1
4177,51.0,M,165.9,59.9,16.7
